index,Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
469,951,Region 10,200941,66,17880,1718,9.6085,9.22531
470,951,Region 10,200942,65,17961,1559,8.67992,8.57669
471,951,Region 10,200943,65,17026,1243,7.3006,7.16465
472,951,Region 10,200944,62,16142,810,5.01797,5.19509
473,951,Region 10,200945,66,16603,647,3.89689,4.01621
474,951,Region 10,200946,59,15546,450,2.89464,2.95378
475,951,Region 10,200947,56,9422,216,2.29251,2.34079
476,951,Region 10,200948,54,14150,268,1.89399,1.63349
477,951,Region 10,200949,49,11816,184,1.55721,1.28512
478,951,Region 10,200950,35,8085,134,1.65739,1.65253
479,951,Region 10,200951,18,2452,48,1.95759,1.34599
480,952,Region 1,200935,96,64093,257,0.40098,0.62755
481,952,Region 1,200936,96,53552,265,0.49485,0.83766
482,952,Region 1,200937,99,73590,478,0.64954,1.04911
483,952,Region 1,200938,101,76099,622,0.81736,1.06889
484,952,Region 1,200939,102,73743,614,0.83262,1.16454
485,952,Region 1,200940,132,39802,664,1.66826,1.66345
486,952,Region 1,200941,143,37682,926,2.45741,2.55337
487,952,Region 1,200942,144,40854,1879,4.5993,4.58576
488,952,Region 1,200943,146,44421,3217,7.24207,6.33249
489,952,Region 1,200944,149,46966,4682,9.96891,9.85346
490,952,Region 1,200945,145,43817,3355,7.65685,7.67232
491,952,Region 1,200946,151,44905,2256,5.02394,4.99039
492,952,Region 1,200947,147,27234,856,3.14313,2.88751
493,952,Region 1,200948,143,38360,748,1.94995,2.01927
494,952,Region 1,200949,139,37624,550,1.46183,1.34428
495,952,Region 1,200950,111,31115,378,1.21485,1.08353
496,952,Region 1,200951,103,17634,230,1.3043,1.29127
497,952,Region 1,200952,85,16295,227,1.39307,1.53065
498,952,Region 2,200935,53,89896,1426,1.58628,2.68987
499,952,Region 2,200936,59,91248,1775,1.94525,4.10787
500,952,Region 2,200937,56,95006,1828,1.92409,3.25281
501,952,Region 2,200938,56,100622,2133,2.11981,2.91961
502,952,Region 2,200939,58,94551,1904,2.01373,2.49142
503,952,Region 2,200940,162,117235,2406,2.05229,2.17497
504,952,Region 2,200941,173,109705,2738,2.49578,3.28455
505,952,Region 2,200942,192,124938,4754,3.80509,5.72977
506,952,Region 2,200943,196,127873,6251,4.88844,7.95246
507,952,Region 2,200944,200,125812,6195,4.92401,8.125
508,952,Region 2,200945,201,128533,6052,4.70852,6.53049
509,952,Region 2,200946,194,126061,4950,3.92667,4.75967
510,952,Region 2,200947,192,106473,4255,3.99632,4.11972
511,952,Region 2,200948,190,119584,3776,3.15761,2.87263
512,952,Region 2,200949,170,109184,3237,2.96472,2.86093
513,952,Region 2,200950,161,107342,3107,2.89449,2.48007
514,952,Region 2,200951,101,83884,2551,3.0411,2.43508
515,952,Region 2,200952,68,83343,2762,3.31402,2.34006
516,952,Region 3,200935,169,82952,1318,1.5889,1.7003
517,952,Region 3,200936,176,90900,2156,2.3718,2.9572
518,952,Region 3,200937,177,101841,2959,2.9055,3.5789
519,952,Region 3,200938,169,94745,3346,3.5316,3.9968
520,952,Region 3,200939,171,87751,3576,4.0752,4.0408
521,952,Region 3,200940,208,109414,6447,5.8923,6.1114
522,952,Region 3,200941,227,126545,9291,7.3421,6.9836
523,952,Region 3,200942,241,131411,15918,12.1131,10.2879
524,952,Region 3,200943,244,132860,16463,12.3912,10.5986
525,952,Region 3,200944,247,123076,11314,9.1927,8.4353
526,952,Region 3,200945,245,116124,7432,6.4001,5.7517
527,952,Region 3,200946,245,114809,4813,4.1922,3.9337
528,952,Region 3,200947,240,84690,2865,3.3829,3.1746
529,952,Region 3,200948,229,98580,2583,2.6202,2.3267
530,952,Region 3,200949,227,98848,2499,2.5281,2.3107
531,952,Region 3,200950,195,86271,2242,2.5988,2.357
532,952,Region 3,200951,186,75171,2091,2.7817,2.7777
533,952,Region 3,200952,181,79256,2129,2.6862,2.5255
534,952,Region 4,200935,344,130948,9723,7.42508,6.59527
535,952,Region 4,200936,341,127745,9621,7.53141,6.76886
536,952,Region 4,200937,356,151133,9874,6.53332,6.401
537,952,Region 4,200938,333,136135,8403,6.17255,5.88956
538,952,Region 4,200939,345,135784,8320,6.12738,6.22466
539,952,Region 4,200940,446,168989,10716,6.34124,6.19814
540,952,Region 4,200941,442,176306,9779,5.54661,5.32662
541,952,Region 4,200942,443,175309,9094,5.18741,4.88026
542,952,Region 4,200943,454,178040,9340,5.24601,4.95304
543,952,Region 4,200944,438,173727,7799,4.48923,4.34815
544,952,Region 4,200945,433,165300,6370,3.8536,3.66957
545,952,Region 4,200946,437,166188,5577,3.35584,3.21765
546,952,Region 4,200947,428,125656,4268,3.39657,3.04776
547,952,Region 4,200948,411,158112,4539,2.87075,2.72566
548,952,Region 4,200949,389,146674,3572,2.43533,2.33769
549,952,Region 4,200950,363,130782,3398,2.59822,2.32934
550,952,Region 4,200951,321,88859,2834,3.18932,2.59333
551,952,Region 4,200952,312,92967,3048,3.27858,2.64461
552,952,Region 5,200935,202,82442,1583,1.92014,1.80771
553,952,Region 5,200936,211,84386,2150,2.54782,2.40345
554,952,Region 5,200937,210,93464,2307,2.46833,2.36861
555,952,Region 5,200938,209,91887,2279,2.48022,2.27272
556,952,Region 5,200939,200,90291,2519,2.78987,2.44207
557,952,Region 5,200940,280,111846,4955,4.4302,4.04918
558,952,Region 5,200941,277,110503,7072,6.39983,5.93872
559,952,Region 5,200942,283,119467,11112,9.30131,9.07343
560,952,Region 5,200943,290,119879,10885,9.07999,8.86936
561,952,Region 5,200944,289,113933,8687,7.62466,7.45446
562,952,Region 5,200945,292,109411,6261,5.72246,5.42823
563,952,Region 5,200946,282,105460,4049,3.83937,3.65657
564,952,Region 5,200947,273,76797,2272,2.95845,2.68904
565,952,Region 5,200948,251,93207,1801,1.93226,1.83024
566,952,Region 5,200949,242,85907,1690,1.96724,1.82906
567,952,Region 5,200950,237,83208,1225,1.47221,1.42441
568,952,Region 5,200951,212,57348,1276,2.22501,1.8941
569,952,Region 5,200952,181,44048,1077,2.44506,2.2132
570,952,Region 6,200935,143,51585,3982,7.7193,4.7238
571,952,Region 6,200936,135,49049,3365,6.8605,5.503
572,952,Region 6,200937,142,57754,5142,8.9033,7.2944
573,952,Region 6,200938,132,41479,3445,8.3054,7.6043
574,952,Region 6,200939,136,54235,5353,9.87,9.4622
575,952,Region 6,200940,209,76441,9134,11.9491,12.8406
576,952,Region 6,200941,212,68254,9027,13.2256,13.4497
577,952,Region 6,200942,205,71092,7782,10.9464,11.3784
578,952,Region 6,200943,204,66815,5841,8.742,9.2947
579,952,Region 6,200944,218,83796,5627,6.7151,6.7852
580,952,Region 6,200945,206,67978,4183,6.1535,6.5182
581,952,Region 6,200946,201,62642,3517,5.6144,5.9494
582,952,Region 6,200947,209,59499,2739,4.6034,4.4262
583,952,Region 6,200948,202,73760,3011,4.0822,3.9531
584,952,Region 6,200949,199,71122,2741,3.8539,3.6313
585,952,Region 6,200950,177,53528,1928,3.6019,3.7089
586,952,Region 6,200951,169,44165,1673,3.7881,3.4055
587,952,Region 6,200952,114,33285,959,2.8812,2.6043
588,952,Region 7,200935,55,13610,516,3.7913,4.1403
589,952,Region 7,200936,60,15278,610,3.9927,4.4792
590,952,Region 7,200937,56,13911,652,4.6869,5.1207
591,952,Region 7,200938,60,17778,933,5.2481,4.9454
592,952,Region 7,200939,61,19431,1002,5.1567,4.7287
593,952,Region 7,200940,125,35311,2612,7.3971,7.1511
594,952,Region 7,200941,125,36084,3891,10.7832,10.7531
595,952,Region 7,200942,128,37993,4394,11.5653,11.6813
596,952,Region 7,200943,130,36685,3120,8.5048,8.6347
597,952,Region 7,200944,128,35246,2491,7.0675,7.3847
598,952,Region 7,200945,123,33784,1698,5.026,5.2894
599,952,Region 7,200946,124,32187,967,3.0043,2.992
600,952,Region 7,200947,125,25225,664,2.6323,2.829
601,952,Region 7,200948,123,33126,732,2.2097,2.5455
602,952,Region 7,200949,119,27929,561,2.0087,2.4628
603,952,Region 7,200950,108,26203,428,1.6334,1.7254
604,952,Region 7,200951,101,16788,330,1.9657,2.1264
605,952,Region 7,200952,82,15276,259,1.6955,1.5874
606,952,Region 8,200935,73,37704,320,0.84872,0.69158
607,952,Region 8,200936,70,34102,522,1.5307,1.38416
608,952,Region 8,200937,70,37783,779,2.06177,1.89509
609,952,Region 8,200938,70,37425,922,2.46359,2.23432
610,952,Region 8,200939,70,39445,1570,3.98023,3.88557
611,952,Region 8,200940,104,57408,3783,6.58967,6.22896
612,952,Region 8,200941,111,58317,5118,8.77617,8.29714
613,952,Region 8,200942,114,59765,5106,8.54346,8.51628
614,952,Region 8,200943,108,50115,3036,6.05807,6.01043
615,952,Region 8,200944,106,51728,2585,4.99729,4.78656
616,952,Region 8,200945,105,52610,1531,2.91009,2.8648
617,952,Region 8,200946,102,51570,1239,2.40256,2.42176
618,952,Region 8,200947,105,41023,858,2.09151,2.05185
619,952,Region 8,200948,103,52423,936,1.78548,1.66673
620,952,Region 8,200949,98,44871,654,1.45751,1.35263
621,952,Region 8,200950,95,45862,572,1.24722,1.16485
622,952,Region 8,200951,75,28060,355,1.26515,1.37583
623,952,Region 8,200952,68,25270,185,0.73209,0.84894
624,952,Region 9,200935,187,50225,1397,2.78148,2.91781
625,952,Region 9,200936,186,48339,1497,3.09688,3.37123
626,952,Region 9,200937,182,54904,1743,3.17463,3.60835
627,952,Region 9,200938,156,49087,1810,3.68733,3.35156
628,952,Region 9,200939,158,50606,2332,4.60815,4.96627
629,952,Region 9,200940,240,87172,4395,5.04176,6.03896
630,952,Region 9,200941,260,87946,5551,6.31183,7.32342
631,952,Region 9,200942,259,96816,4389,4.53334,5.95535
632,952,Region 9,200943,257,98672,4632,4.69434,6.51237
633,952,Region 9,200944,265,96055,4253,4.42767,6.34854
634,952,Region 9,200945,268,90984,3357,3.68966,5.17064
635,952,Region 9,200946,265,99691,3443,3.45367,4.62235
636,952,Region 9,200947,256,71124,2816,3.95928,5.53243
637,952,Region 9,200948,258,95449,2834,2.96912,3.92216
638,952,Region 9,200949,241,86790,2374,2.73534,3.52704
639,952,Region 9,200950,184,68891,1908,2.76959,3.84689
640,952,Region 9,200951,167,45442,1359,2.99063,4.35263
641,952,Region 9,200952,124,32504,846,2.60276,2.56617
642,952,Region 10,200935,38,8562,381,4.44989,4.53417
643,952,Region 10,200936,42,7903,440,5.56751,4.17263
644,952,Region 10,200937,42,9845,408,4.14424,3.56886
645,952,Region 10,200938,39,9095,507,5.57449,4.70946
646,952,Region 10,200939,43,10059,779,7.74431,6.86862
647,952,Region 10,200940,64,18433,1561,8.46851,7.41628
648,952,Region 10,200941,66,17880,1718,9.6085,9.22531
649,952,Region 10,200942,65,17961,1559,8.67992,8.57669
650,952,Region 10,200943,65,17026,1243,7.3006,7.16465
651,952,Region 10,200944,62,16142,810,5.01797,5.19509
652,952,Region 10,200945,66,16603,647,3.89689,4.01621
653,952,Region 10,200946,59,15546,450,2.89464,2.95378
654,952,Region 10,200947,56,9422,216,2.29251,2.34079
655,952,Region 10,200948,54,14150,268,1.89399,1.63349
656,952,Region 10,200949,49,11848,201,1.69649,1.35328
657,952,Region 10,200950,39,9187,140,1.52389,1.58407
658,952,Region 10,200951,36,6006,113,1.88145,1.50847
659,952,Region 10,200952,25,3582,97,2.70798,2.68888
660,1001,Region 1,200935,96,64093,257,0.40098,0.62755
661,1001,Region 1,200936,96,53552,265,0.49485,0.83766
662,1001,Region 1,200937,99,73590,478,0.64954,1.04911
663,1001,Region 1,200938,101,76099,622,0.81736,1.06889
664,1001,Region 1,200939,102,73743,614,0.83262,1.16454
665,1001,Region 1,200940,132,39802,664,1.66826,1.66345
666,1001,Region 1,200941,143,37682,926,2.45741,2.55337
667,1001,Region 1,200942,144,40854,1879,4.5993,4.58576
668,1001,Region 1,200943,146,44421,3217,7.24207,6.33249
669,1001,Region 1,200944,149,46966,4682,9.96891,9.85346
670,1001,Region 1,200945,145,43817,3355,7.65685,7.67232
671,1001,Region 1,200946,151,44905,2256,5.02394,4.99039
672,1001,Region 1,200947,147,27234,856,3.14313,2.88751
673,1001,Region 1,200948,144,38563,761,1.97339,2.02877
674,1001,Region 1,200949,141,38174,555,1.45387,1.33454
675,1001,Region 1,200950,115,31898,389,1.21951,1.09446
676,1001,Region 1,200951,114,20059,253,1.26128,1.16556
677,1001,Region 1,200952,105,20469,251,1.22624,1.21854
678,1001,Region 1,201001,94,21294,164,0.77017,0.76613
679,1001,Region 2,200935,53,89896,1426,1.58628,2.68987
680,1001,Region 2,200936,59,91248,1775,1.94525,4.10787
681,1001,Region 2,200937,56,95006,1828,1.92409,3.25281
682,1001,Region 2,200938,56,100622,2133,2.11981,2.91961
683,1001,Region 2,200939,58,94551,1904,2.01373,2.49142
684,1001,Region 2,200940,162,117235,2406,2.05229,2.17497
685,1001,Region 2,200941,173,109705,2738,2.49578,3.28455
686,1001,Region 2,200942,192,124938,4754,3.80509,5.72977
687,1001,Region 2,200943,196,127873,6251,4.88844,7.95246
688,1001,Region 2,200944,200,125812,6195,4.92401,8.125
689,1001,Region 2,200945,201,128533,6052,4.70852,6.53049
690,1001,Region 2,200946,195,126114,4951,3.92581,4.75723
691,1001,Region 2,200947,193,106512,4256,3.99579,4.11995
692,1001,Region 2,200948,192,120038,3777,3.1465,2.85885
693,1001,Region 2,200949,176,109898,3241,2.9491,2.82477
694,1001,Region 2,200950,170,108836,3114,2.86119,2.40964
695,1001,Region 2,200951,118,85858,2624,3.05621,2.61919
696,1001,Region 2,200952,106,88534,2902,3.27784,2.47085
697,1001,Region 2,201001,66,89506,2034,2.27247,1.26799
698,1001,Region 3,200935,169,82952,1318,1.5889,1.7003
699,1001,Region 3,200936,176,90900,2156,2.3718,2.9572
700,1001,Region 3,200937,177,101841,2959,2.9055,3.5789
701,1001,Region 3,200938,169,94745,3346,3.5316,3.9968
702,1001,Region 3,200939,171,87751,3576,4.0752,4.0408
703,1001,Region 3,200940,208,109414,6447,5.8923,6.1114
704,1001,Region 3,200941,227,126545,9291,7.3421,6.9836
705,1001,Region 3,200942,242,131483,15924,12.1111,10.2877
706,1001,Region 3,200943,245,132966,16463,12.3814,10.5854
707,1001,Region 3,200944,248,123183,11318,9.188,8.4297
708,1001,Region 3,200945,246,116203,7435,6.3983,5.7508
709,1001,Region 3,200946,246,114889,4813,4.1893,3.9297
710,1001,Region 3,200947,241,84745,2865,3.3807,3.1718
711,1001,Region 3,200948,230,98667,2583,2.6179,2.3245
712,1001,Region 3,200949,231,99501,2499,2.5115,2.2942
713,1001,Region 3,200950,208,88728,2267,2.555,2.2955
714,1001,Region 3,200951,203,77690,2155,2.7738,2.7746
715,1001,Region 3,200952,202,82489,2189,2.6537,2.4726
716,1001,Region 3,201001,188,85968,1824,2.1217,1.7909
717,1001,Region 4,200935,344,130948,9723,7.42508,6.59527
718,1001,Region 4,200936,341,127745,9621,7.53141,6.76886
719,1001,Region 4,200937,356,151133,9874,6.53332,6.401
720,1001,Region 4,200938,333,136135,8403,6.17255,5.88956
721,1001,Region 4,200939,345,135784,8320,6.12738,6.22466
722,1001,Region 4,200940,447,169196,10723,6.33762,6.19617
723,1001,Region 4,200941,443,176480,9779,5.54114,5.32294
724,1001,Region 4,200942,443,175309,9094,5.18741,4.88026
725,1001,Region 4,200943,455,178230,9340,5.24042,4.948
726,1001,Region 4,200944,442,174071,7805,4.4838,4.34173
727,1001,Region 4,200945,435,165546,6375,3.85089,3.66598
728,1001,Region 4,200946,440,166447,5583,3.35422,3.21505
729,1001,Region 4,200947,432,125854,4269,3.39203,3.042
730,1001,Region 4,200948,416,158711,4537,2.85866,2.70931
731,1001,Region 4,200949,397,147484,3577,2.42535,2.32706
732,1001,Region 4,200950,378,135845,3451,2.5404,2.31339
733,1001,Region 4,200951,349,92297,2887,3.12795,2.57835
734,1001,Region 4,200952,355,101785,3136,3.081,2.56936
735,1001,Region 4,201001,319,108814,2355,2.16424,1.85445
736,1001,Region 5,200935,202,82442,1583,1.92014,1.80771
737,1001,Region 5,200936,211,84386,2150,2.54782,2.40345
738,1001,Region 5,200937,210,93464,2307,2.46833,2.36861
739,1001,Region 5,200938,209,91887,2279,2.48022,2.27272
740,1001,Region 5,200939,200,90291,2519,2.78987,2.44207
741,1001,Region 5,200940,280,111846,4955,4.4302,4.04918
742,1001,Region 5,200941,277,110503,7072,6.39983,5.93872
743,1001,Region 5,200942,283,119467,11112,9.30131,9.07343
744,1001,Region 5,200943,290,119879,10885,9.07999,8.86936
745,1001,Region 5,200944,289,113933,8687,7.62466,7.45446
746,1001,Region 5,200945,293,111143,6264,5.63598,5.39676
747,1001,Region 5,200946,283,106235,4072,3.83301,3.64574
748,1001,Region 5,200947,274,77476,2284,2.94801,2.67585
749,1001,Region 5,200948,256,96584,1823,1.88748,1.80648
750,1001,Region 5,200949,246,87477,1707,1.95137,1.81129
751,1001,Region 5,200950,251,87282,1275,1.46078,1.41511
752,1001,Region 5,200951,231,61704,1302,2.11007,1.79053
753,1001,Region 5,200952,219,57684,1201,2.08203,1.89995
754,1001,Region 5,201001,172,64402,953,1.47977,1.28161
755,1001,Region 6,200935,143,51585,3982,7.7193,4.7238
756,1001,Region 6,200936,135,49049,3365,6.8605,5.503
757,1001,Region 6,200937,142,57754,5142,8.9033,7.2944
758,1001,Region 6,200938,132,41479,3445,8.3054,7.6043
759,1001,Region 6,200939,136,54235,5353,9.87,9.4622
760,1001,Region 6,200940,209,76441,9134,11.9491,12.8406
761,1001,Region 6,200941,212,68254,9027,13.2256,13.4497
762,1001,Region 6,200942,205,71092,7782,10.9464,11.3784
763,1001,Region 6,200943,204,67191,5815,8.6544,9.1581
764,1001,Region 6,200944,218,84177,5604,6.6574,6.7173
765,1001,Region 6,200945,207,68342,4183,6.1207,6.4628
766,1001,Region 6,200946,201,62957,3498,5.5562,5.8631
767,1001,Region 6,200947,210,59789,2733,4.5711,4.3889
768,1001,Region 6,200948,203,73930,3011,4.0728,3.9419
769,1001,Region 6,200949,202,71585,2741,3.829,3.6034
770,1001,Region 6,200950,186,55680,1974,3.5453,3.6201
771,1001,Region 6,200951,181,45904,1740,3.7905,3.4444
772,1001,Region 6,200952,172,57676,2038,3.5335,3.1736
773,1001,Region 6,201001,129,46907,1128,2.4048,2.2529
774,1001,Region 7,200935,55,13610,516,3.7913,4.1403
775,1001,Region 7,200936,60,15278,610,3.9927,4.4792
776,1001,Region 7,200937,56,13911,652,4.6869,5.1207
777,1001,Region 7,200938,60,17778,933,5.2481,4.9454
778,1001,Region 7,200939,61,19431,1002,5.1567,4.7287
779,1001,Region 7,200940,125,35311,2612,7.3971,7.1511
780,1001,Region 7,200941,125,36084,3891,10.7832,10.7531
781,1001,Region 7,200942,128,37993,4394,11.5653,11.6813
782,1001,Region 7,200943,130,36685,3120,8.5048,8.6347
783,1001,Region 7,200944,128,35246,2491,7.0675,7.3847
784,1001,Region 7,200945,123,33784,1698,5.026,5.2894
785,1001,Region 7,200946,124,32187,967,3.0043,2.992
786,1001,Region 7,200947,126,25276,664,2.627,2.8259
787,1001,Region 7,200948,124,33177,732,2.2063,2.5436
788,1001,Region 7,200949,120,27979,561,2.0051,2.4606
789,1001,Region 7,200950,112,27187,432,1.589,1.6502
790,1001,Region 7,200951,109,17498,331,1.8916,2.0444
791,1001,Region 7,200952,100,17761,290,1.6328,1.619
792,1001,Region 7,201001,87,17755,303,1.7066,1.6796
793,1001,Region 8,200935,73,37704,320,0.84872,0.69158
794,1001,Region 8,200936,70,34102,522,1.5307,1.38416
795,1001,Region 8,200937,70,37783,779,2.06177,1.89509
796,1001,Region 8,200938,70,37425,922,2.46359,2.23432
797,1001,Region 8,200939,70,39445,1570,3.98023,3.88557
798,1001,Region 8,200940,104,57408,3783,6.58967,6.22896
799,1001,Region 8,200941,111,58317,5118,8.77617,8.29714
800,1001,Region 8,200942,114,59765,5106,8.54346,8.51628
801,1001,Region 8,200943,108,50115,3036,6.05807,6.01043
802,1001,Region 8,200944,106,51728,2591,5.00889,4.79206
803,1001,Region 8,200945,105,52610,1532,2.91199,2.86575
804,1001,Region 8,200946,102,51570,1239,2.40256,2.42176
805,1001,Region 8,200947,105,41023,858,2.09151,2.05185
806,1001,Region 8,200948,103,52423,936,1.78548,1.66673
807,1001,Region 8,200949,99,46904,738,1.57343,1.44309
808,1001,Region 8,200950,98,48315,654,1.35362,1.24756
809,1001,Region 8,200951,79,29360,392,1.33515,1.42567
810,1001,Region 8,200952,83,30531,307,1.00554,0.93526
811,1001,Region 8,201001,67,33764,238,0.70489,0.62674
812,1001,Region 9,200935,187,50225,1397,2.78148,2.91781
813,1001,Region 9,200936,186,48339,1497,3.09688,3.37123
814,1001,Region 9,200937,182,54904,1743,3.17463,3.60835
815,1001,Region 9,200938,156,49087,1810,3.68733,3.35156
816,1001,Region 9,200939,158,50606,2332,4.60815,4.96627
817,1001,Region 9,200940,240,87172,4395,5.04176,6.03896
818,1001,Region 9,200941,260,87946,5551,6.31183,7.32342
819,1001,Region 9,200942,259,96816,4389,4.53334,5.95535
820,1001,Region 9,200943,256,98668,4628,4.69048,6.51032
821,1001,Region 9,200944,265,96055,4253,4.42767,6.34854
822,1001,Region 9,200945,268,90984,3357,3.68966,5.17064
823,1001,Region 9,200946,266,100531,3468,3.44968,4.58234
824,1001,Region 9,200947,257,71963,2834,3.93813,5.41348
825,1001,Region 9,200948,259,95684,2834,2.96183,3.9207
826,1001,Region 9,200949,249,91952,2416,2.62746,3.44856
827,1001,Region 9,200950,221,79948,1983,2.48036,3.62469
828,1001,Region 9,200951,207,53324,1439,2.6986,4.1782
