index,Release_Week,Region,Week,Sites_Reporting,ILI_0_4_years,ILI_5_24_years,ILI_25_49_years,ILI_50_64_years,ILI_65_plus_years,Total_ILI,Total_Patient_Visits,Perc_Unweighted_ILI,Perc_Weighted_ILI
1065,1453,Region 5,201445,287,490,705,249,106,76,1626,114968,1.41,1.17
1066,1453,Region 5,201446,287,557,715,272,115,59,1718,113037,1.52,1.23
1067,1453,Region 5,201447,277,588,830,323,129,79,1949,106851,1.82,1.47
1068,1453,Region 5,201448,287,688,978,323,131,125,2245,85558,2.62,1.88
1069,1453,Region 5,201449,288,1015,1612,554,234,203,3618,116703,3.1,2.39
1070,1453,Region 5,201450,282,1244,2576,805,330,270,5225,117779,4.44,3.84
1071,1453,Region 5,201451,263,1527,2546,904,428,344,5749,107094,5.37,4.98
1072,1453,Region 5,201452,248,1151,1459,925,433,493,4461,72641,6.14,6.62
1073,1453,Region 5,201453,213,924,658,709,355,394,3040,67479,4.51,5.17
1074,1453,Region 6,201440,236,465,710,469,121,78,1843,103717,1.78,1.83
1075,1453,Region 6,201441,246,560,807,509,187,100,2163,109714,1.97,2.01
1076,1453,Region 6,201442,253,764,931,573,182,103,2553,110161,2.32,2.14
1077,1453,Region 6,201443,252,654,987,570,171,90,2472,109004,2.27,2.2
1078,1453,Region 6,201444,244,668,1022,593,141,78,2502,108326,2.31,2.28
1079,1453,Region 6,201445,246,788,1120,601,170,90,2769,105407,2.63,2.41
1080,1453,Region 6,201446,218,850,1085,474,156,133,2698,103634,2.6,2.25
1081,1453,Region 6,201447,242,913,1806,808,220,119,3866,99454,3.89,3.87
1082,1453,Region 6,201448,246,1271,1794,1123,294,222,4704,92761,5.07,4.69
1083,1453,Region 6,201449,250,1263,2111,1469,444,340,5627,115106,4.89,4.81
1084,1453,Region 6,201450,249,1395,2887,1327,415,297,6321,98793,6.4,8.23
1085,1453,Region 6,201451,221,1660,3159,1466,453,379,7117,87977,8.09,11.35
1086,1453,Region 6,201452,199,1689,1949,1061,419,381,5499,77149,7.13,7.84
1087,1453,Region 6,201453,205,1541,1446,1551,648,450,5636,74964,7.52,10.15
1088,1453,Region 7,201440,83,50,97,42,15,13,217,50032,0.43,0.69
1089,1453,Region 7,201441,83,57,124,54,17,11,263,49871,0.53,0.83
1090,1453,Region 7,201442,82,52,127,71,23,13,286,51846,0.55,0.95
1091,1453,Region 7,201443,85,65,127,53,25,8,278,51529,0.54,0.85
1092,1453,Region 7,201444,81,54,112,36,9,11,222,47891,0.46,0.68
1093,1453,Region 7,201445,82,47,123,58,11,11,250,50723,0.49,0.74
1094,1453,Region 7,201446,85,61,137,59,22,7,286,50919,0.56,1.02
1095,1453,Region 7,201447,81,74,162,55,20,8,319,49713,0.64,0.99
1096,1453,Region 7,201448,83,79,161,88,23,17,368,36700,1.0,1.83
1097,1453,Region 7,201449,81,89,238,121,44,21,513,53469,0.96,1.77
1098,1453,Region 7,201450,80,166,562,221,61,69,1079,52759,2.05,3.67
1099,1453,Region 7,201451,76,214,650,269,98,77,1308,53067,2.46,4.78
1100,1453,Region 7,201452,74,214,399,275,129,142,1159,35375,3.28,6.67
1101,1453,Region 7,201453,67,236,280,287,105,132,1040,36850,2.82,6.45
1102,1453,Region 8,201440,117,82,152,87,19,8,348,36991,0.94,0.67
1103,1453,Region 8,201441,114,58,146,87,23,12,326,37517,0.87,0.66
1104,1453,Region 8,201442,114,65,175,82,19,10,351,39391,0.89,0.67
1105,1453,Region 8,201443,111,80,173,91,23,10,377,35071,1.07,0.79
1106,1453,Region 8,201444,114,81,152,94,25,12,364,36635,0.99,0.77
1107,1453,Region 8,201445,109,82,180,80,21,6,369,34733,1.06,0.81
1108,1453,Region 8,201446,113,93,215,97,21,14,440,36505,1.21,0.79
1109,1453,Region 8,201447,113,98,239,84,26,16,463,36473,1.27,0.76
1110,1453,Region 8,201448,116,120,248,104,29,20,521,31068,1.68,0.99
1111,1453,Region 8,201449,114,164,284,143,52,18,661,37375,1.77,1.32
1112,1453,Region 8,201450,113,189,418,197,57,33,894,37495,2.38,1.87
1113,1453,Region 8,201451,107,224,520,234,71,50,1099,36129,3.04,2.47
1114,1453,Region 8,201452,108,275,553,327,113,104,1372,29575,4.64,3.94
1115,1453,Region 8,201453,103,375,442,392,137,119,1465,31362,4.67,4.43
1116,1453,Region 9,201440,227,261,532,202,101,105,1201,85312,1.41,1.73
1117,1453,Region 9,201441,240,281,567,216,117,97,1278,86409,1.48,1.83
1118,1453,Region 9,201442,246,295,520,232,108,121,1276,89789,1.42,1.73
1119,1453,Region 9,201443,251,288,522,256,111,86,1263,92132,1.37,1.69
1120,1453,Region 9,201444,256,303,493,186,108,114,1204,86055,1.4,1.72
1121,1453,Region 9,201445,263,346,689,218,120,92,1465,89069,1.64,2.02
1122,1453,Region 9,201446,247,356,562,194,85,101,1298,82273,1.58,1.91
1123,1453,Region 9,201447,263,410,684,257,139,106,1596,90789,1.76,2.16
1124,1453,Region 9,201448,259,351,491,228,113,104,1287,60835,2.12,2.46
1125,1453,Region 9,201449,260,388,664,294,183,125,1654,86884,1.9,2.19
1126,1453,Region 9,201450,249,404,716,290,173,147,1730,81421,2.12,2.39
1127,1453,Region 9,201451,236,456,662,310,167,145,1740,73993,2.35,2.68
1128,1453,Region 9,201452,216,480,534,274,190,175,1653,43017,3.84,4.29
1129,1453,Region 9,201453,182,397,431,332,227,220,1607,36537,4.4,4.56
1130,1453,Region 10,201440,53,22,30,7,1,1,61,10868,0.56,0.47
1131,1453,Region 10,201441,53,24,65,20,10,3,122,11648,1.05,1.1
1132,1453,Region 10,201442,67,34,62,11,11,2,120,13791,0.87,0.8
1133,1453,Region 10,201443,64,40,40,20,6,4,110,13132,0.84,0.76
1134,1453,Region 10,201444,68,38,52,27,5,7,129,12914,1.0,0.88
1135,1453,Region 10,201445,69,46,67,21,10,11,155,13024,1.19,0.9
1136,1453,Region 10,201446,69,43,56,29,10,8,146,12728,1.15,0.91
1137,1453,Region 10,201447,64,57,60,22,6,17,162,11532,1.4,1.07
1138,1453,Region 10,201448,67,57,43,22,12,8,142,10448,1.36,1.07
1139,1453,Region 10,201449,66,58,71,30,28,11,198,11760,1.68,1.45
1140,1453,Region 10,201450,61,62,90,35,22,10,219,11039,1.98,1.66
1141,1453,Region 10,201451,59,82,113,46,19,12,272,10080,2.7,2.19
1142,1453,Region 10,201452,56,95,118,36,14,12,275,7378,3.73,2.6
1143,1453,Region 10,201453,45,112,73,55,22,18,280,6184,4.53,2.75
1144,1501,National,201440,1952,2936,4022,2032,713,523,10226,837856,1.22,1.19
1145,1501,National,201441,1980,3022,4458,2162,839,542,11023,826427,1.33,1.33
1146,1501,National,201442,2013,3431,4742,2363,875,565,11976,839467,1.43,1.41
1147,1501,National,201443,2023,3408,4957,2492,901,532,12290,854654,1.44,1.46
1148,1501,National,201444,2064,3564,5078,2291,804,524,12261,843715,1.45,1.45
1149,1501,National,201445,2057,4168,5758,2375,866,556,13723,848236,1.62,1.64
1150,1501,National,201446,1991,4311,5704,2282,900,578,13775,831933,1.66,1.64
1151,1501,National,201447,2047,4672,7334,2984,1064,644,16698,819609,2.04,2.11
1152,1501,National,201448,2050,5353,6829,3358,1172,879,17591,656723,2.68,2.61
1153,1501,National,201449,2057,6006,8976,4669,1780,1222,22653,853899,2.65,2.59
1154,1501,National,201450,2005,7219,12902,5319,1957,1440,28837,826155,3.49,3.68
1155,1501,National,201451,1926,8932,15906,6926,2637,2070,36471,801639,4.55,5.01
1156,1501,National,201452,1860,9916,13376,8820,3640,3463,39215,633386,6.19,6.08
1157,1501,National,201453,1819,9130,8772,9111,4143,3942,35098,654168,5.37,5.55
1158,1501,National,201501,1601,5995,8210,7240,3179,2585,27209,640368,4.25,4.36
1159,1501,Region 1,201440,143,101,185,44,13,9,352,51066,0.69,0.86
1160,1501,Region 1,201441,149,109,199,37,24,17,386,50821,0.76,0.92
1161,1501,Region 1,201442,145,81,191,53,21,9,355,45329,0.78,0.93
1162,1501,Region 1,201443,150,84,165,47,20,14,330,52181,0.63,0.79
1163,1501,Region 1,201444,155,115,216,55,30,15,431,53046,0.81,1.04
1164,1501,Region 1,201445,158,145,253,54,24,19,495,58373,0.85,1.15
1165,1501,Region 1,201446,151,129,225,53,31,24,462,52122,0.89,1.13
1166,1501,Region 1,201447,151,148,173,64,27,12,424,51918,0.82,1.01
1167,1501,Region 1,201448,151,134,131,49,23,20,357,35264,1.01,1.17
1168,1501,Region 1,201449,154,152,239,78,33,28,530,52738,1.0,1.25
1169,1501,Region 1,201450,146,179,234,67,34,41,555,48278,1.15,1.36
1170,1501,Region 1,201451,142,211,243,69,31,39,593,47627,1.25,1.39
1171,1501,Region 1,201452,139,226,199,91,54,57,627,30718,2.04,2.24
1172,1501,Region 1,201453,137,239,169,108,69,74,659,31764,2.07,2.37
1173,1501,Region 1,201501,125,204,277,130,83,67,761,38582,1.97,2.64
1174,1501,Region 2,201440,282,872,758,362,157,109,2258,136356,1.66,1.81
1175,1501,Region 2,201441,271,837,677,348,151,115,2128,131434,1.62,1.7
1176,1501,Region 2,201442,284,995,861,461,184,110,2611,131448,1.99,2.38
1177,1501,Region 2,201443,287,927,968,457,156,104,2612,130402,2.0,2.37
1178,1501,Region 2,201444,291,1012,866,353,140,89,2460,126481,1.94,2.04
1179,1501,Region 2,201445,287,1195,918,356,149,111,2729,126511,2.16,2.59
1180,1501,Region 2,201446,255,1092,816,315,155,80,2458,120243,2.04,2.38
1181,1501,Region 2,201447,288,1189,884,388,184,104,2749,120777,2.28,2.95
1182,1501,Region 2,201448,292,1252,836,385,145,100,2718,104673,2.6,3.13
1183,1501,Region 2,201449,288,1411,1039,408,185,110,3153,127787,2.47,2.6
1184,1501,Region 2,201450,261,1373,1076,485,196,117,3247,120364,2.7,3.03
1185,1501,Region 2,201451,258,1409,1344,534,224,170,3681,120700,3.05,3.97
1186,1501,Region 2,201452,255,1672,1563,621,260,179,4295,106162,4.05,5.84
1187,1501,Region 2,201453,224,1728,1167,767,291,281,4234,106444,3.98,4.89
1188,1501,Region 2,201501,173,1218,1203,757,337,263,3778,111161,3.4,4.7
1189,1501,Region 3,201440,242,395,627,451,126,90,1689,128589,1.31,1.21
1190,1501,Region 3,201441,238,404,664,461,131,75,1735,112480,1.54,1.39
1191,1501,Region 3,201442,232,415,714,446,147,87,1809,117867,1.53,1.32
1192,1501,Region 3,201443,243,490,706,458,156,84,1894,127261,1.49,1.38
1193,1501,Region 3,201444,243,494,727,451,129,82,1883,122879,1.53,1.38
1194,1501,Region 3,201445,245,547,751,417,134,89,1938,128213,1.51,1.41
1195,1501,Region 3,201446,249,603,728,446,166,88,2031,130797,1.55,1.38
1196,1501,Region 3,201447,246,560,753,477,144,101,2035,115229,1.77,1.71
1197,1501,Region 3,201448,237,632,785,492,159,118,2186,99077,2.21,2.21
1198,1501,Region 3,201449,240,681,1024,740,257,154,2856,126770,2.25,2.17
1199,1501,Region 3,201450,240,882,1547,1014,342,238,4023,130461,3.08,2.9
1200,1501,Region 3,201451,243,1195,2771,1660,560,357,6543,132779,4.93,4.38
1201,1501,Region 3,201452,234,1967,3765,3450,1251,1152,11585,128979,8.98,6.99
1202,1501,Region 3,201453,231,1862,2402,3391,1505,1465,10625,130196,8.16,6.82
1203,1501,Region 3,201501,215,1088,1872,2459,1032,939,7390,122564,6.03,4.83
1204,1501,Region 4,201440,300,330,531,187,80,46,1174,127755,0.92,0.83
1205,1501,Region 4,201441,306,353,765,248,74,64,1504,128544,1.17,1.12
1206,1501,Region 4,201442,305,328,688,242,80,45,1383,130939,1.06,1.14
1207,1501,Region 4,201443,291,386,741,292,132,48,1599,131608,1.21,1.32
1208,1501,Region 4,201444,315,342,879,255,94,50,1620,132748,1.22,1.31
1209,1501,Region 4,201445,303,482,949,318,119,51,1919,126516,1.52,1.5
1210,1501,Region 4,201446,309,525,1162,339,138,64,2228,128955,1.73,1.69
1211,1501,Region 4,201447,312,621,1721,496,168,76,3082,135117,2.28,2.2
1212,1501,Region 4,201448,301,767,1355,542,242,145,3051,99528,3.07,3.06
1213,1501,Region 4,201449,298,782,1682,823,320,210,3817,122628,3.11,2.86
1214,1501,Region 4,201450,301,1317,2782,869,318,215,5501,124451,4.42,3.74
1215,1501,Region 4,201451,283,1890,3707,1341,562,460,7960,125103,6.36,5.69
1216,1501,Region 4,201452,274,2025,2658,1631,742,712,7768,96989,8.01,7.52
1217,1501,Region 4,201453,284,1442,1393,1256,653,641,5385,103756,5.19,5.23
1218,1501,Region 4,201501,249,803,1198,834,387,316,3538,93995,3.76,3.3
1219,1501,Region 5,201440,266,358,400,181,80,64,1083,106896,1.01,0.74
1220,1501,Region 5,201441,277,339,443,182,105,48,1117,107731,1.04,0.81
1221,1501,Region 5,201442,281,402,472,190,100,65,1229,108512,1.13,0.88
1222,1501,Region 5,201443,284,394,506,248,101,84,1333,111956,1.19,1.0
1223,1501,Region 5,201444,290,456,558,240,122,65,1441,116089,1.24,1.04
1224,1501,Region 5,201445,288,490,705,249,106,76,1626,114968,1.41,1.17
1225,1501,Region 5,201446,288,557,715,272,115,59,1718,113097,1.52,1.23
1226,1501,Region 5,201447,278,588,830,323,129,79,1949,106873,1.82,1.47
1227,1501,Region 5,201448,289,690,978,324,131,125,2248,85694,2.62,1.88
1228,1501,Region 5,201449,293,1015,1615,554,234,204,3622,117071,3.09,2.39
1229,1501,Region 5,201450,289,1246,2584,811,338,271,5250,118414,4.43,3.85
1230,1501,Region 5,201451,280,1537,2599,933,437,351,5857,110319,5.31,4.93
1231,1501,Region 5,201452,270,1178,1491,947,453,503,4572,74819,6.11,6.56
1232,1501,Region 5,201453,251,962,720,753,380,411,3226,74783,4.31,4.54
1233,1501,Region 5,201501,210,633,586,488,229,169,2105,69534,3.03,3.15
1234,1501,Region 6,201440,238,465,710,469,121,78,1843,103756,1.78,1.83
1235,1501,Region 6,201441,248,560,807,509,187,100,2163,109745,1.97,2.01
1236,1501,Region 6,201442,256,764,932,574,182,103,2555,110317,2.32,2.14
1237,1501,Region 6,201443,256,654,1009,570,171,90,2494,109196,2.28,2.22
1238,1501,Region 6,201444,249,669,1023,594,142,79,2507,108684,2.31,2.28
1239,1501,Region 6,201445,251,788,1123,601,172,90,2774,105773,2.62,2.41
1240,1501,Region 6,201446,223,851,1087,477,157,133,2705,103994,2.6,2.25
1241,1501,Region 6,201447,247,916,1812,810,220,120,3878,99786,3.89,3.87
1242,1501,Region 6,201448,251,1271,1797,1124,295,222,4709,93030,5.06,4.69
1243,1501,Region 6,201449,254,1265,2117,1476,444,341,5643,115340,4.89,4.82
1244,1501,Region 6,201450,254,1396,2892,1330,416,299,6333,99130,6.39,8.22
1245,1501,Region 6,201451,227,1704,3268,1514,457,398,7341,88850,8.26,11.31
1246,1501,Region 6,201452,208,1781,2077,1146,425,416,5845,78095,7.48,7.93
1247,1501,Region 6,201453,218,1592,1495,1595,665,488,5835,77865,7.49,10.19
1248,1501,Region 6,201501,213,1047,1507,1406,557,315,4832,82605,5.85,8.39
1249,1501,Region 7,201440,83,50,97,42,15,13,217,50032,0.43,0.69
1250,1501,Region 7,201441,83,57,124,54,17,11,263,49871,0.53,0.83
1251,1501,Region 7,201442,82,52,127,71,23,13,286,51846,0.55,0.95
1252,1501,Region 7,201443,85,65,127,53,25,8,278,51529,0.54,0.85
1253,1501,Region 7,201444,82,54,112,36,9,11,222,47940,0.46,0.67
1254,1501,Region 7,201445,83,47,123,58,11,11,250,50784,0.49,0.74
1255,1501,Region 7,201446,86,62,138,60,22,7,289,51038,0.57,1.03
1256,1501,Region 7,201447,82,74,162,55,20,8,319,49777,0.64,0.99
1257,1501,Region 7,201448,84,79,164,88,23,17,371,36750,1.01,1.85
1258,1501,Region 7,201449,83,89,239,122,44,21,515,53644,0.96,1.77
1259,1501,Region 7,201450,82,169,562,221,61,69,1082,52937,2.04,3.67
1260,1501,Region 7,201451,78,214,650,270,98,77,1309,53218,2.46,4.76
1261,1501,Region 7,201452,79,214,406,279,129,143,1171,35688,3.28,6.54
1262,1501,Region 7,201453,78,259,310,306,118,166,1159,39378,2.94,5.86
1263,1501,Region 7,201501,60,123,235,254,80,103,795,14291,5.56,5.28
1264,1501,Region 8,201440,117,82,152,87,19,8,348,36991,0.94,0.67
1265,1501,Region 8,201441,114,58,146,87,23,12,326,37517,0.87,0.66
1266,1501,Region 8,201442,114,65,175,82,19,10,351,39391,0.89,0.67
1267,1501,Region 8,201443,111,80,173,91,23,10,377,35071,1.07,0.79
1268,1501,Region 8,201444,114,81,152,94,25,12,364,36635,0.99,0.77
1269,1501,Region 8,201445,109,82,180,80,21,6,369,34733,1.06,0.81
1270,1501,Region 8,201446,113,93,215,97,21,14,440,36505,1.21,0.79
1271,1501,Region 8,201447,113,98,239,84,26,16,463,36473,1.27,0.76
1272,1501,Region 8,201448,116,120,248,104,29,20,521,31068,1.68,0.99
1273,1501,Region 8,201449,114,164,284,143,52,18,661,37375,1.77,1.32
1274,1501,Region 8,201450,114,190,418,197,57,33,895,37623,2.38,1.87
1275,1501,Region 8,201451,108,224,520,234,72,50,1100,36272,3.03,2.48
1276,1501,Region 8,201452,109,276,556,327,113,104,1376,29710,4.63,3.94
1277,1501,Region 8,201453,108,393,454,398,140,121,1506,32360,4.65,4.45
1278,1501,Region 8,201501,103,317,453,316,141,106,1333,37224,3.58,3.61
1279,1501,Region 9,201440,227,261,532,202,101,105,1201,85312,1.41,1.73
1280,1501,Region 9,201441,240,281,567,216,117,97,1278,86409,1.48,1.83
1281,1501,Region 9,201442,246,295,520,232,108,121,1276,89789,1.42,1.73
1282,1501,Region 9,201443,251,288,522,256,111,86,1263,92132,1.37,1.69
1283,1501,Region 9,201444,256,303,493,186,108,114,1204,86055,1.4,1.72
1284,1501,Region 9,201445,263,346,689,218,120,92,1465,89069,1.64,2.02
1285,1501,Region 9,201446,247,356,562,194,85,101,1298,82273,1.58,1.91
1286,1501,Region 9,201447,264,421,696,265,140,111,1633,90925,1.8,2.22
1287,1501,Region 9,201448,260,351,491,228,113,104,1287,61058,2.11,2.45
1288,1501,Region 9,201449,264,389,665,294,183,125,1656,87546,1.89,2.18
1289,1501,Region 9,201450,254,405,716,290,173,147,1731,82215,2.11,2.37
1290,1501,Region 9,201451,245,466,686,325,177,156,1810,75909,2.38,2.7
1291,1501,Region 9,201452,233,482,542,291,199,184,1698,44698,3.8,4.26
1292,1501,Region 9,201453,231,528,572,469,293,276,2138,50087,4.27,4.7
1293,1501,Region 9,201501,190,439,762,514,276,276,2267,58028,3.91,3.99
1294,1501,Region 10,201440,54,22,30,7,1,1,61,11103,0.55,0.47
1295,1501,Region 10,201441,54,24,66,20,10,3,123,11875,1.04,1.1
1296,1501,Region 10,201442,68,34,62,12,11,2,121,14029,0.86,0.8
1297,1501,Region 10,201443,65,40,40,20,6,4,110,13318,0.83,0.75
1298,1501,Region 10,201444,69,38,52,27,5,7,129,13158,0.98,0.87
1299,1501,Region 10,201445,70,46,67,24,10,11,158,13296,1.19,0.91
1300,1501,Region 10,201446,70,43,56,29,10,8,146,12909,1.13,0.9
1301,1501,Region 10,201447,66,57,64,22,6,17,166,12734,1.3,1.0
1302,1501,Region 10,201448,69,57,44,22,12,8,143,10581,1.35,1.07
1303,1501,Region 10,201449,69,58,72,31,28,11,200,13000,1.54,1.32
1304,1501,Region 10,201450,64,62,91,35,22,10,220,12282,1.79,1.48
1305,1501,Region 10,201451,62,82,118,46,19,12,277,10862,2.55,2.06
1306,1501,Region 10,201452,59,95,119,37,14,13,278,7528,3.69,2.62
1307,1501,Region 10,201453,57,125,90,68,29,19,331,7535,4.39,2.97
1308,1501,Region 10,201501,63,123,117,82,57,31,410,12384,3.31,3.04
1309,1502,National,201440,1957,2937,4023,2033,713,524,10230,838901,1.22,1.18
1310,1502,National,201441,1985,3025,4461,2166,840,545,11037,827503,1.33,1.33
1311,1502,National,201442,2018,3435,4750,2366,875,567,11993,840430,1.43,1.4
1312,1502,National,201443,2028,3411,4962,2495,903,532,12303,855618,1.44,1.46
1313,1502,National,201444,2070,3574,5087,2304,808,524,12297,844834,1.46,1.45
1314,1502,National,201445,2064,4188,5773,2391,877,601,13830,849696,1.63,1.66
1315,1502,National,201446,1999,4331,5729,2303,912,580,13855,836130,1.66,1.64
1316,1502,National,201447,2056,4694,7358,3005,1074,645,16776,823979,2.04,2.1
1317,1502,National,201448,2061,5374,6866,3383,1183,884,17690,660730,2.68,2.61
1318,1502,National,201449,2079,6037,9013,4695,1792,1233,22770,860967,2.64,2.58
1319,1502,National,201450,2040,7251,12986,5364,1988,1455,29044,835044,3.48,3.68
1320,1502,National,201451,1963,8980,16015,6968,2657,2083,36703,810995,4.53,4.98
1321,1502,National,201452,1907,9981,13492,8885,3670,3485,39513,640415,6.17,6.04
1322,1502,National,201453,1884,9438,9029,9294,4244,4024,36029,669928,5.38,5.58
1323,1502,National,201501,1780,6630,8999,7819,3505,2864,29817,716357,4.16,4.33
1324,1502,National,201502,1538,5695,9838,6054,2449,1753,25789,634026,4.07,4.46
1325,1502,Region 1,201440,143,101,185,44,13,9,352,51066,0.69,0.86
1326,1502,Region 1,201441,149,109,199,37,24,17,386,50821,0.76,0.92
1327,1502,Region 1,201442,145,81,191,53,21,9,355,45329,0.78,0.93
1328,1502,Region 1,201443,150,84,165,47,20,14,330,52181,0.63,0.79
1329,1502,Region 1,201444,155,115,216,55,30,15,431,53046,0.81,1.04
1330,1502,Region 1,201445,158,145,253,54,24,19,495,58373,0.85,1.15
1331,1502,Region 1,201446,151,129,225,53,31,24,462,52122,0.89,1.13
1332,1502,Region 1,201447,151,148,173,64,27,12,424,51918,0.82,1.01
1333,1502,Region 1,201448,151,134,131,49,23,20,357,35264,1.01,1.17
1334,1502,Region 1,201449,155,152,239,78,33,28,530,52769,1.0,1.25
1335,1502,Region 1,201450,149,179,266,67,34,41,587,49260,1.19,1.46
1336,1502,Region 1,201451,145,211,246,69,31,39,596,47807,1.25,1.39
1337,1502,Region 1,201452,142,226,200,91,54,57,628,30767,2.04,2.24
1338,1502,Region 1,201453,140,239,172,108,69,74,662,31842,2.08,2.39
1339,1502,Region 1,201501,139,240,332,148,91,76,887,43111,2.06,2.66
1340,1502,Region 1,201502,113,262,449,169,84,72,1036,38227,2.71,3.57
1341,1502,Region 2,201440,283,872,758,362,157,109,2258,136372,1.66,1.81
1342,1502,Region 2,201441,272,837,677,348,151,115,2128,131480,1.62,1.7
1343,1502,Region 2,201442,285,995,861,461,184,110,2611,131518,1.99,2.37
1344,1502,Region 2,201443,288,927,968,457,156,104,2612,130484,2.0,2.37
1345,1502,Region 2,201444,292,1012,866,353,140,89,2460,126503,1.94,2.04
1346,1502,Region 2,201445,288,1195,918,356,149,111,2729,126522,2.16,2.59
1347,1502,Region 2,201446,257,1098,821,326,167,82,2494,123037,2.03,2.34
1348,1502,Region 2,201447,290,1195,890,394,194,105,2778,123449,2.25,2.85
1349,1502,Region 2,201448,294,1254,841,389,153,104,2741,106662,2.57,3.05
1350,1502,Region 2,201449,297,1417,1044,419,192,113,3185,131410,2.42,2.49
1351,1502,Region 2,201450,272,1378,1094,505,209,122,3308,124146,2.66,2.97
1352,1502,Region 2,201451,272,1430,1395,546,230,174,3775,125339,3.01,3.73
1353,1502,Region 2,201452,269,1692,1602,638,271,185,4388,108894,4.03,5.55
1354,1502,Region 2,201453,231,1762,1184,800,310,290,4346,109169,3.98,4.85
1355,1502,Region 2,201501,184,1258,1266,820,362,271,3977,116403,3.42,4.4
1356,1502,Region 2,201502,176,1167,1714,825,365,288,4359,116750,3.73,5.73
1357,1502,Region 3,201440,243,395,627,451,126,90,1689,129304,1.31,1.14
1358,1502,Region 3,201441,239,404,664,462,131,75,1736,113175,1.53,1.33
1359,1502,Region 3,201442,233,415,714,446,147,87,1809,118477,1.53,1.27
1360,1502,Region 3,201443,244,490,706,458,156,84,1894,127899,1.48,1.31
1361,1502,Region 3,201444,244,494,727,452,129,82,1884,123547,1.52,1.32
1362,1502,Region 3,201445,247,552,755,421,143,131,2002,129239,1.55,1.48
1363,1502,Region 3,201446,251,603,729,446,166,88,2032,131795,1.54,1.33
1364,1502,Region 3,201447,248,560,756,477,144,101,2038,116211,1.75,1.6
1365,1502,Region 3,201448,239,632,786,493,160,118,2189,99340,2.2,2.16
1366,1502,Region 3,201449,242,681,1025,741,258,154,2859,127423,2.24,2.06
1367,1502,Region 3,201450,243,882,1547,1014,342,238,4023,131167,3.07,2.79
1368,1502,Region 3,201451,245,1196,2772,1662,560,357,6547,133131,4.92,4.32
1369,1502,Region 3,201452,236,1967,3770,3455,1253,1152,11597,128979,8.99,7.02
1370,1502,Region 3,201453,236,1866,2411,3410,1507,1466,10660,131443,8.11,6.74
